Watching for file changes with StatReloader
    execute_from_command_line(sys.argv)
    ~~~~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^
  File "c:\Users\saive\Downloads\breathe-esg\breathe-esg\venv\Lib\site-packages\django\core\management\__init__.py", line 443, in execute_from_command_line
    utility.execute()
    ~~~~~~~~~~~~~~~^^
  File "c:\Users\saive\Downloads\breathe-esg\breathe-esg\venv\Lib\site-packages\django\core\management\__init__.py", line 383, in execute
    settings.INSTALLED_APPS
  File "c:\Users\saive\Downloads\breathe-esg\breathe-esg\venv\Lib\site-packages\django\conf\__init__.py", line 75, in __getattr__
    self._setup(name)
    ~~~~~~~~~~~^^^^^^
  File "c:\Users\saive\Downloads\breathe-esg\breathe-esg\venv\Lib\site-packages\django\conf\__init__.py", line 62, in _setup
    self._wrapped = Settings(settings_module)
                    ~~~~~~~~^^^^^^^^^^^^^^^^^
  File "c:\Users\saive\Downloads\breathe-esg\breathe-esg\venv\Lib\site-packages\django\conf\__init__.py", line 162, in __init__
    mod = importlib.import_module(self.SETTINGS_MODULE)
  File "C:\Users\saive\AppData\Local\Python\pythoncore-3.14-64\Lib\importlib\__init__.py", line 88, in import_module
    return _bootstrap._gcd_import(name[level:], package, level)
           ~~~~~~~~~~~~~~~~~~~~~~^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "<frozen importlib._bootstrap>", line 1398, in _gcd_import
  File "<frozen importlib._bootstrap>", line 1371, in _find_and_load
  File "<frozen importlib._bootstrap>", line 1342, in _find_and_load_unlocked
  File "<frozen importlib._bootstrap>", line 938, in _load_unlocked
  File "<frozen importlib._bootstrap_external>", line 755, in exec_module
  File "<frozen importlib._bootstrap_external>", line 893, in get_code
  File "<frozen importlib._bootstrap_external>", line 823, in source_to_code
  File "<frozen importlib._bootstrap>", line 491, in _call_with_frames_removed
  File "c:\Users\saive\Downloads\breathe-esg\breathe-esg\config\settings.py", line 8
    DEBUG = 
            ^
SyntaxError: invalid syntax
